event_candidate_id,stable_id,ticker_at_event,event_date,detected_event_type,evidence_date,evidence_form,evidence_item,evidence_url,evidence_summary,label_status,canonical_event_family,canonical_event_type,R,L,E,C,P,X,score_total,manual_grade,training_role,adjudication_note
CAND-2731107630033755067,permaticker:197280,AATC,2022-12-29,voluntarydelisting,2022-12-21,SEC Form 8-K,planned Form 25 date versus January 9 legal effectiveness,https://www.sec.gov/Archives/edgar/data/943034/000089710122001055/aatc-20221221.htm,"Autoscope announced December 21 that it expected to file Form 25 around December 30, with delisting effective January 9 and OTCQX quotation continuing; December 29 was not the legal event date.",rejected,date_control,planned_Form_25_date_proxy_for_later_voluntary_delisting,0,0,0,3,0,-3,0,rejected,rejected_planned_date_proxy_with_primary_event_recovery,Reject the December 29 vendor date and preserve the January 9 effective listing exit separately.
MANUAL-SEC-AATC-20230109-VOLUNTARY-DELISTING-OTCQX-CONTINUITY,permaticker:197280,AATC,2023-01-09,voluntary_delisting_with_OTCQX_continuity_and_going_dark_plan,2022-12-21,SEC Form 8-K,voluntary Nasdaq delisting effective January 9 with OTCQX continuity,https://www.sec.gov/Archives/edgar/data/943034/000089710122001055/aatc-20221221.htm,"AATC voluntarily left Nasdaq effective January 9, expected its common stock to continue on OTCQX and planned later reporting deregistration.",verified,delisting_or_suspension,voluntary_delisting_with_OTCQX_continuity_and_going_dark_plan,1,0,0,3,0,-2,2,B,positive_voluntary_listing_exit_boundary,"B only: venue and reporting access narrowed, but OTCQX continuity and no forced or insolvency cause were disclosed."
CAND-5152030546365564523,permaticker:165450,BDRX,2023-07-05,reverse_split,2023-07-05,SEC Form F-1/A,one-for-80 ADS ratio change for minimum-bid compliance,https://www.sec.gov/Archives/edgar/data/1643918/000121465923015583/j1121230f1a1.htm,"Biodexa changed its depositary-share ratio from five to 400 ordinary shares per ADS on July 5, producing a proportional one-for-80 reverse split for Nasdaq minimum-bid compliance.",verified,equity_structure,one_for_80_ADS_ratio_change_for_listing_compliance,1,0,0,3,0,-2,2,B,positive_mechanical_reverse_split_boundary,B only. May and June financing and warrants are separately timed securities events and cannot be backfilled into the July 5 split grade.
CAND-2710882450691583396,permaticker:192248,BKGM,2022-10-24,voluntarydelisting,2022-10-31,SEC Schedule 13E-3/A,completed 1-for-500 going-private reverse split,https://www.sec.gov/Archives/edgar/data/1527383/000119312522277115/d396046dsc13e3a.htm,"BankGuam completed a 1-for-500 reverse split on October 31, 2022 and paid $14.75 per pre-split share to holders whose positions became fractional; the October 24 vendor row was not the completed legal event date.",rejected,date_control,pre_effective_date_proxy_for_later_going_private_reverse_split,0,0,0,3,0,-3,0,rejected,rejected_wrong_date_with_primary_event_recovery,Reject the October 24 voluntary-delisting row and preserve the completed October 31 going-private transaction separately.
MANUAL-SEC-BKGM-20221031-GOING-PRIVATE-REVERSE-SPLIT,permaticker:192248,BKGM,2022-10-31,one_for_500_going_private_reverse_split_with_cash_out_of_fractional_holders,2022-10-31,SEC Schedule 13E-3/A,1-for-500 reverse split with cash-out of fractional holders,https://www.sec.gov/Archives/edgar/data/1527383/000119312522277115/d396046dsc13e3a.htm,Each 500 BankGuam shares became one post-split share on October 31; holders of fewer than 500 shares had their stock canceled for $14.75 cash per pre-split share as part of a going-private transaction.,verified,corporate_action_going_private,one_for_500_going_private_reverse_split_with_cash_out_of_fractional_holders,1,0,0,3,0,-2,2,B,positive_going_private_cash_out_boundary,"B boundary: this is a completed market-access and ownership-structure change with stated cash consideration, not insolvency or uncompensated equity destruction."
CAND-5586693163450084043,permaticker:633367,VWESQ,2024-08-01,bankruptcy_liquidation,2024-07-24,SEC Form 8-K,Item 1.03 Chapter 11 filing,https://www.sec.gov/Archives/edgar/data/1834045/000095017024087506/vwe-20240724.htm,"Vintage Wine Estates and certain subsidiaries filed Chapter 11 on July 24, 2024 under the Nasdaq ticker VWE; VWESQ was a later OTC alias and August 1 was not the petition date.",rejected,identity_and_date_control,later_OTC_alias_and_date_proxy_for_prior_Chapter_11_filing,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_and_date_with_primary_event_recovery,Reject the VWESQ August 1 metadata row; preserve the July 24 VWE petition with the event-time identity.
MANUAL-SEC-VWE-20240724-CHAPTER11,permaticker:633367,VWE,2024-07-24,chapter_11_with_listing_loss_and_unresolved_old_common_recovery,2024-07-24,SEC Form 8-K,Item 1.03 voluntary Chapter 11 petitions,https://www.sec.gov/Archives/edgar/data/1834045/000095017024087506/vwe-20240724.htm,"Vintage Wine Estates and debtor subsidiaries filed voluntary Chapter 11 petitions on July 24; Nasdaq cited the cases and residual-equity concerns in its delisting decision, while the company warned of significant or complete loss but did not establish final old-common treatment.",verified,distress_equity_death,chapter_11_with_listing_loss_and_unresolved_old_common_recovery,3,2,2,3,0,-1,9,A++,positive_chapter_11_boundary_with_event_time_identity,"A++ ceiling: the petition and listing loss are realized, but expected or possible loss is not final proof that old common was canceled without recovery."
CAND-2017671539261236789,permaticker:119351,ASLN,2024-07-18,bankruptcy_liquidation,2024-07-17,SEC Form 6-K exhibit,sole operating subsidiary voluntary liquidation and parent liquidation decision,https://www.sec.gov/Archives/edgar/data/1722926/000095017024084064/asln-ex99_1.htm,"ASLAN's sole operating subsidiary filed for voluntary liquidation on July 17, terminated all subsidiary employees and appointed provisional liquidators; the parent board also resolved it could not continue because of liabilities and would seek Cayman liquidation. July 18 was a vendor date proxy.",rejected,date_control,one_day_late_proxy_for_operating_subsidiary_liquidation_and_parent_wind_down_decision,0,0,0,3,0,-3,0,rejected,rejected_wrong_date_with_primary_event_recovery,Reject the July 18 bankruptcy metadata row and preserve the July 17 realized liquidation event separately.
MANUAL-SEC-ASLN-20240717-VOLUNTARY-LIQUIDATION,permaticker:119351,ASLN,2024-07-17,sole_operating_subsidiary_liquidation_with_parent_inability_to_continue_and_wind_down_resolution,2024-07-17,SEC Form 6-K exhibit,"operating subsidiary filing, employee terminations and parent liquidation resolution",https://www.sec.gov/Archives/edgar/data/1722926/000095017024084064/asln-ex99_1.htm,"ASLAN SG filed for voluntary liquidation, appointed provisional liquidators and terminated all employees; the listed parent separately resolved that liabilities prevented continued business and that it would apply for Cayman liquidation.",verified,distress_equity_death,sole_operating_subsidiary_liquidation_with_parent_inability_to_continue_and_wind_down_resolution,3,3,2,3,0,-1,10,A++,positive_operating_business_liquidation_boundary,"A++ ceiling: operating cessation and liquidation are realized, but the filing does not establish the terminal recovery or cancellation outcome for parent ADS holders."
CAND-15497583587010941722,permaticker:196164,ADXS,2022-06-06,reverse_split,2022-06-03,issuer release distributed by Nasdaq,1-for-80 reverse split effective June 6,https://www.nasdaq.com/press-release/advaxis-inc.-announces-1-for-80-reverse-stock-split-2022-06-03,"Advaxis implemented a 1-for-80 reverse split effective and trading-adjusted on June 6, 2022 to support a Nasdaq uplisting application and increase authorized-but-unissued share availability for possible future financing.",verified,listing_remediation,one_for_80_reverse_split_for_uplisting_preparation,1,0,0,3,0,-2,2,B,positive_mechanical_reverse_split_boundary,"B only. The split and financing capacity are real, but no same-event issuance or old-equity destruction was established."
CAND-3693652671906260978,permaticker:637535,AREB,2022-02-07,reverse_split,2022-02-04,SEC Form 424B4,1-for-80 split with completed Nasdaq unit offering,https://www.sec.gov/Archives/edgar/data/1648087/000149315222003514/form424b4.htm,"American Rebel's 1-for-80 split became effective for Nasdaq trading on February 7 as part of a firm-commitment offering of 2,530,121 units at $4.15, each containing one common share and one immediately exercisable warrant at $5.1875.",verified,equity_dilution,one_for_80_reverse_split_with_concurrent_completed_unit_and_warrant_offering,2,0,2,3,2,-1,8,A,positive_material_recapitalization_with_temporal_alignment,"A: the new common and warrants were part of the same completed uplisting transaction, making this materially different from a stand-alone mechanical split."
CAND-17657393969551480173,permaticker:632362,SPRB,2025-08-07,reverse_split,2025-08-14,SEC Form 8-K exhibit,implemented 1-for-75 reverse split and actual OTCQB trading date,https://www.sec.gov/Archives/edgar/data/1683553/000095017025108868/sprb-ex99_1.htm,"Spruce implemented a 1-for-75 reverse split for minimum-bid remediation and later reported that split-adjusted OTCQB trading began on August 7, 2025; older financing passages were not contemporaneous with this split.",verified,listing_remediation,one_for_75_reverse_split_for_nasdaq_relisting_compliance,1,0,0,3,0,-2,2,B,positive_mechanical_reverse_split_boundary,"B only. Use the later filing's realized August 7 trading date rather than the earlier release's expected August 5 date, and do not backfill 2023 financing into the event."
CAND-2790415768822286589,permaticker:637024,PFSA,2026-02-09,reverse_split,2026-02-05,SEC Form 8-K exhibit,1-for-75 reverse split effective for February 9 trading,https://www.sec.gov/Archives/edgar/data/1859807/000121390026012552/ea027504701ex99-1_profusa.htm,"Profusa announced that every 75 outstanding common shares would be consolidated into one and that PFSA would open on a post-split basis on February 9, 2026 to address Nasdaq minimum-bid compliance.",verified,listing_remediation,one_for_75_reverse_split_for_minimum_bid_compliance,1,0,0,3,0,-2,2,B,positive_mechanical_reverse_split_boundary,"B only. The reviewed evidence establishes a proportional compliance split, not contemporaneous dilution or terminal equity harm."
CAND-15371484264616635972,permaticker:636461,PBM,2024-11-26,reverse_split,2024-11-19,SEC Form 6-K exhibit,1-for-75 share consolidation effective November 22 and trading November 25,https://www.sec.gov/Archives/edgar/data/1985062/000110465924121840/tm2429142d1_ex99-1.htm,"Psyence's 1-for-75 consolidation became effective November 22 and began post-consolidation trading on November 25, 2024; the November 26 vendor date was late.",rejected,date_control,one_day_late_proxy_for_prior_split_adjusted_trading_date,0,0,0,3,0,-3,0,rejected,rejected_wrong_date_with_primary_event_recovery,Reject November 26 and preserve the November 25 realized split-adjusted trading event separately.
MANUAL-SEC-PBM-20241125-ONE-FOR-75-CONSOLIDATION,permaticker:636461,PBM,2024-11-25,one_for_75_share_consolidation_for_minimum_bid_compliance,2024-11-19,SEC Form 6-K exhibit,1-for-75 share consolidation for Nasdaq minimum-bid compliance,https://www.sec.gov/Archives/edgar/data/1985062/000110465924121840/tm2429142d1_ex99-1.htm,"Every 75 Psyence common shares became one, with the common shares beginning post-consolidation trading under PBM on November 25 as a Nasdaq minimum-bid compliance measure.",verified,listing_remediation,one_for_75_share_consolidation_for_minimum_bid_compliance,1,0,0,3,0,-2,2,B,positive_mechanical_reverse_split_boundary,B only. The consolidation was proportional and the filing did not establish a same-event issuance or old-equity destruction.
CAND-17582684864167480082,permaticker:638451,AFAR,2024-07-19,bankruptcy_liquidation,2024-07-16,SEC Form 8-K,SPAC extension and trust amendment approvals,https://www.sec.gov/Archives/edgar/data/1901886/000182912624004834/aurafatprojects_8k.htm,"Aura FAT shareholders approved charter and trust amendments extending the SPAC combination deadline and 2,728,914 public shares were redeemed for cash; the filing did not report bankruptcy or an insolvency liquidation.",rejected,SPAC_lifecycle_control,SPAC_deadline_extension_and_trust_redemption_not_bankruptcy,0,0,0,3,0,-3,0,rejected,rejected_SPAC_extension_false_bankruptcy,"A funded public-share redemption and deadline extension are SPAC lifecycle mechanics, not judicial insolvency or unprotected common-equity death."
CAND-18009639482563221840,permaticker:110448,SHPWQ,2024-07-16,bankruptcy_liquidation,2024-07-02,SEC Form 8-K,Item 1.03 Chapter 7 filing and cessation of operations,https://www.sec.gov/Archives/edgar/data/1784851/000162828024030980/shpw-20240702.htm,"Shapeways filed Chapter 7 and ceased all operations on July 2, 2024 under the Nasdaq ticker SHPW; SHPWQ and July 16 were later OTC identity and market-date proxies.",rejected,identity_and_date_control,later_OTC_q_alias_and_date_proxy_for_prior_Chapter_7_filing,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_and_date_with_primary_event_recovery,Reject the SHPWQ July 16 metadata row and preserve the July 2 SHPW Chapter 7 filing separately.
MANUAL-SEC-SHPW-20240702-CHAPTER7-CEASED-OPERATIONS,permaticker:110448,SHPW,2024-07-02,chapter_7_with_groupwide_operating_cessation_and_trustee_liquidation,2024-07-02,SEC Form 8-K,"Items 1.03, 2.04 and 5.02",https://www.sec.gov/Archives/edgar/data/1784851/000162828024030980/shpw-20240702.htm,"Shapeways and every subsidiary ceased operations and filed Chapter 7; all officers, employees and directors departed, debt accelerated and a trustee took responsibility for liquidating the estate.",verified,distress_equity_death,chapter_7_with_groupwide_operating_cessation_and_trustee_liquidation,3,3,2,3,0,-1,10,A++,positive_chapter_7_operating_death_boundary,"A++ ceiling: company and operations are terminal, but this filing does not itself establish the final cancellation or zero-recovery treatment of old common stock."
CAND-9059616765106939977,permaticker:198174,IDEXQ,2024-07-10,bankruptcy_liquidation,2024-12-04,SEC Form 8-K/A,Item 1.03 Chapter 11 filing,https://www.sec.gov/Archives/edgar/data/837852/000162828024050149/idex-20241204.htm,"Ideanomics filed Chapter 11 on December 4, 2024 and pursued a sale of substantially all assets; the IDEXQ July 10 metadata row preceded the petition by almost five months and used a later OTC Q alias.",rejected,identity_and_date_control,premature_bankruptcy_metadata_with_later_OTC_q_alias,0,0,0,3,0,-3,0,rejected,rejected_premature_date_and_wrong_ticker_with_primary_event_recovery,Reject July 10 rather than leaking the December petition backward; preserve the petition and later plan-effective equity death on their own dates.
MANUAL-SEC-IDEX-20241204-CHAPTER11-ASSET-SALE,permaticker:198174,IDEX,2024-12-04,chapter_11_with_debtor_in_possession_and_substantially_all_asset_sale,2024-12-04,SEC Form 8-K/A,Item 1.03 Chapter 11 and Section 363 asset-sale process,https://www.sec.gov/Archives/edgar/data/837852/000162828024050149/idex-20241204.htm,"Ideanomics and debtor subsidiaries filed Chapter 11 on December 4, remained debtors in possession and entered a stalking-horse process to sell all or substantially all assets.",verified,distress_equity_death,chapter_11_with_debtor_in_possession_and_substantially_all_asset_sale,3,2,2,3,0,-1,9,A++,positive_chapter_11_asset_sale_boundary,A++ at petition. Final old-common treatment was not yet legally effective and is recorded only in the later independent S event.
MANUAL-FINRA-IDEXQ-20260213-PLAN-EFFECTIVE-OLD-EQUITY-ZERO,permaticker:198174,IDEXQ,2026-02-13,liquidation_plan_effective_old_common_cancelled_no_distribution,2026-02-19,FINRA Uniform Practice Advisory UPC 19-26,liquidation plan effective; all non-intercompany interests canceled with no distribution,https://www.finra.org/sites/default/files/2026-02/UPC-19-2026-IDEXQ.pdf,"The Ideanomics liquidation plan became effective February 13, 2026; all debtor interests other than intercompany interests were automatically canceled, released and extinguished, and no holder of an interest received any plan distribution.",verified,distress_equity_death,liquidation_plan_effective_old_common_cancelled_no_distribution,3,3,3,3,0,-1,11,S,positive_terminal_old_common_equity_death,S is dated only to plan effectiveness. FINRA's primary market notice confirms both final cancellation and no distribution; it is not backfilled to the December 2024 petition.
CAND-16022193494403027092,permaticker:121793,CSSEQ,2024-07-02,bankruptcy_liquidation,2024-06-28,U.S. Bankruptcy Court opinion,petition and later conversion chronology,https://www.deb.uscourts.gov/sites/deb/files/opinions/Skajem%20v%20Rouhana%20Opinion%20%26%20Order%20%2824-41028%29.pdf,Chicken Soup for the Soul Entertainment filed Chapter 11 on June 28 under CSSE and the cases converted to Chapter 7 on July 10; CSSEQ on July 2 was neither legal milestone and was a later OTC identity proxy.,rejected,identity_and_date_control,intermediate_market_date_and_later_OTC_q_alias_between_Chapter_11_and_Chapter_7,0,0,0,3,0,-3,0,rejected,rejected_intermediate_date_and_wrong_ticker_with_legal_event_recovery,Reject July 2 and separately preserve the June 28 petition and July 10 Chapter 7 conversion.
MANUAL-COURT-CSSE-20240628-CHAPTER11,permaticker:121793,CSSE,2024-06-28,chapter_11_after_debt_service_failure_and_liquidity_exhaustion,2024-06-28,U.S. Bankruptcy Court opinion,Chapter 11 petition chronology,https://www.deb.uscourts.gov/sites/deb/files/opinions/Skajem%20v%20Rouhana%20Opinion%20%26%20Order%20%2824-41028%29.pdf,"Chicken Soup for the Soul Entertainment and debtor subsidiaries filed Chapter 11 on June 28, 2024 after debt-service failure, falling revenue, insufficient cash flow and liquidity challenges.",verified,distress_equity_death,chapter_11_after_debt_service_failure_and_liquidity_exhaustion,3,2,2,3,0,-1,9,A++,positive_chapter_11_petition_boundary,A++ at petition; do not merge the later Chapter 7 conversion or infer final old-common treatment.
MANUAL-COURT-CSSE-20240710-CHAPTER7-CONVERSION,permaticker:121793,CSSEQ,2024-07-10,chapter_11_case_converted_to_chapter_7_liquidation,2024-07-10,U.S. Bankruptcy Court opinion,conversion of Chapter 11 cases to Chapter 7,https://www.deb.uscourts.gov/sites/deb/files/opinions/Skajem%20v%20Rouhana%20Opinion%20%26%20Order%20%2824-41028%29.pdf,"The Bankruptcy Court records that the CSSE cases converted from Chapter 11 to Chapter 7 on July 10, 2024, a separate realized liquidation escalation.",verified,distress_equity_death,chapter_11_case_converted_to_chapter_7_liquidation,3,3,2,3,0,-1,10,A++,positive_chapter_7_conversion_boundary,A++ rather than S because conversion proves liquidation posture but not final cancellation or explicit zero recovery for old common.
CAND-15609044671884324435,permaticker:196600,GAMI,2022-10-06,voluntarydelisting,2022-09-16,SEC Form 8-K exhibit,voluntary NYSE delisting and OTCQX transition plan,https://www.sec.gov/Archives/edgar/data/1060349/000106034922000039/ex991091622.htm,"GAMCO's NYSE ticker was GBL through the October 6 delisting; GAMI was the subsequent OTCQX symbol. The candidate date was usable, but its ticker identity represented the post-event venue.",rejected,identity_control,post_delisting_OTCQX_ticker_substituted_for_event_time_NYSE_ticker,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_with_primary_event_recovery,Reject GAMI as the event-time ticker and preserve the October 6 GBL voluntary listing exit separately.
MANUAL-SEC-GBL-20221006-VOLUNTARY-NYSE-DELISTING,permaticker:196600,GBL,2022-10-06,voluntary_NYSE_delisting_with_OTCQX_transition_and_reporting_deregistration,2022-09-16,SEC Form 8-K exhibit,Form 25 effective date and OTCQX continuity plan,https://www.sec.gov/Archives/edgar/data/1060349/000106034922000039/ex991091622.htm,"GAMCO voluntarily ended GBL trading on NYSE when Form 25 took effect around October 6 to reduce reporting and compliance costs, while seeking continued liquidity on OTCQX under a new symbol.",verified,delisting_or_suspension,voluntary_NYSE_delisting_with_OTCQX_transition_and_reporting_deregistration,1,0,0,3,0,-2,2,B,positive_voluntary_listing_exit_boundary,"B only: national-exchange and SEC-reporting access narrowed, but the issuer sought OTCQX continuity and disclosed no forced or insolvency cause."
CAND-11196921265501879771,permaticker:633924,SLNAF,2024-07-26,bankruptcy_liquidation,2024-07-22,SEC Form 6-K,appointment of UK joint administrators,https://www.sec.gov/Archives/edgar/data/1909417/000149315224028632/form6-k.htm,Selina entered administration on July 22 under the Nasdaq ticker SLNA; joint administrators assumed control because the board saw no reasonable prospect of avoiding insolvency. SLNAF and July 26 were later OTC and delisting-consequence proxies.,rejected,identity_and_date_control,later_OTC_f_alias_and_delisting_notice_proxy_for_prior_administration,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_and_date_with_primary_event_recovery,Reject the July 26 SLNAF bankruptcy metadata row; preserve the July 22 SLNA appointment of administrators separately.
MANUAL-SEC-SLNA-20240722-JOINT-ADMINISTRATION,permaticker:633924,SLNA,2024-07-22,UK_administration_after_no_reasonable_insolvency_avoidance_with_control_transfer,2024-07-22,SEC Form 6-K,UK Insolvency Act administration and control transfer,https://www.sec.gov/Archives/edgar/data/1909417/000149315224028632/form6-k.htm,"Selina's board concluded insolvency could no longer reasonably be avoided, appointed joint administrators with no funding for subsidiaries, and transferred management of the parent's affairs, business and property from the board to those administrators.",verified,distress_equity_death,UK_administration_after_no_reasonable_insolvency_avoidance_with_control_transfer,3,3,2,3,0,-1,10,A++,positive_court_insolvency_control_transfer_boundary,"A++: parent control and solvency are terminal, but operating subsidiaries remained outside administration and final ordinary-share recovery was not established."
CAND-12615777365975467807,permaticker:635853,SEPA,2024-07-16,bankruptcy_liquidation,2024-07-15,SEC Form 8-K,"SPAC trust redemption, dissolution and requested delisting",https://www.sec.gov/Archives/edgar/data/1849902/000175392624001242/g084339_8k.htm,"SEP Acquisition planned to redeem every public share for approximately $10.35474496 from its funded trust, then dissolve after failing to complete a combination; this was SPAC lifecycle mechanics, not bankruptcy.",rejected,SPAC_lifecycle_control,SPAC_trust_redemption_and_dissolution_with_cash_consideration_not_bankruptcy,0,0,0,3,0,-3,0,rejected,rejected_SPAC_liquidation_false_bankruptcy,A funded trust redemption returning approximately $10.35 per public share is not judicial insolvency or uncompensated common-equity death.
CAND-14420534963935884768,permaticker:637207,VCXB,2024-07-12,bankruptcy_liquidation,2024-07-11,SEC Form 8-K,SPAC trust redemption after combination deadline,https://www.sec.gov/Archives/edgar/data/1848948/000109991024000270/vcxb-8k.htm,"10X Capital Venture Acquisition Corp III would redeem all public Class A shares for approximately $11.13 per share after failing to complete a business combination, cancel the July 12 meeting and wind up; this was a funded SPAC lifecycle event rather than bankruptcy.",rejected,SPAC_lifecycle_control,SPAC_trust_redemption_and_windup_with_cash_consideration_not_bankruptcy,0,0,0,3,0,-3,0,rejected,rejected_SPAC_liquidation_false_bankruptcy,Reject bankruptcy. Public common was redeemed from trust for cash; warrant expiry is a separate instrument outcome and does not make the common-share event uncompensated equity death.
CAND-17780488477058277565,permaticker:636600,SMX,2024-07-15,reverse_split,2024-07-11,SEC Form 6-K,implemented 75-for-1 reverse split for Nasdaq compliance,https://www.sec.gov/Archives/edgar/data/1940674/000149315224026901/form6-k.htm,SMX automatically combined every 75 ordinary shares into one for Nasdaq minimum-bid compliance effective for July 15 trading. A separately described note-and-warrant issuance was later rescinded because the investor did not pay the proceeds.,verified,listing_remediation,one_for_75_reverse_split_for_minimum_bid_compliance_without_funded_concurrent_issuance,1,0,0,3,0,-2,2,B,positive_mechanical_reverse_split_with_rescinded_financing_control,B only. The split was realized and proportional; the nearby financing cannot upgrade the event because the note and warrants were rescinded after non-payment of proceeds.
CAND-13592066942914131313,permaticker:187699,XTIA,2022-10-07,reverse_split,2022-10-06,SEC Form 8-K,event-time INPX identity and one-for-75 reverse split,https://www.sec.gov/Archives/edgar/data/1529113/000121390022062538/ea166773-8k425_inpixon.htm,"Inpixon implemented the October 7 one-for-75 reverse split under ticker INPX for Nasdaq minimum-bid compliance. XTIA was a later issuer identity, and a later prospectus passage about a November 2020 financing did not describe the October 2022 split event.",rejected,identity_control,later_XTIA_identity_substituted_for_event_time_INPX_reverse_split,0,0,0,3,0,-3,0,rejected,rejected_wrong_ticker_with_primary_event_recovery,Reject XTIA as the event-time ticker and recover the proportional October 7 INPX split separately. Do not backfill either the embedded 2020 financing history or the separate October 2022 offering into the split date.
MANUAL-SEC-INPX-20221007-ONE-FOR-75-COMPLIANCE-REVERSE-SPLIT,permaticker:187699,INPX,2022-10-07,one_for_75_compliance_reverse_split,2022-10-06,SEC Form 8-K,one-for-75 reverse split effective for October 7 trading,https://www.sec.gov/Archives/edgar/data/1529113/000121390022062538/ea166773-8k425_inpixon.htm,"Inpixon's one-for-75 reverse split became effective and began split-adjusted Nasdaq trading under INPX on October 7, 2022 to address minimum-bid compliance.",verified,listing_remediation,one_for_75_reverse_split_for_minimum_bid_compliance,1,0,0,3,0,-2,2,B,positive_mechanical_reverse_split_boundary,B only. Preserve the exact INPX identity and October 7 effective/trading date; later offerings remain separate events.
CAND-2432084127040003320,permaticker:157178,JAGX,2023-01-23,reverse_split,2023-01-23,SEC Form 8-K,filed one-for-75 reverse-split amendment with exact effective time,https://www.sec.gov/Archives/edgar/data/1585608/000110465923005489/tm234025d1_8k.htm,"Jaguar filed the Seventh Amendment with Delaware and its one-for-75 reverse split became effective at 12:01 a.m. on January 23, with split-adjusted Nasdaq trading that day; Nasdaq later confirmed minimum-bid compliance was regained.",verified,listing_remediation,one_for_75_reverse_split_for_minimum_bid_compliance,1,0,0,3,0,-2,2,B,positive_filed_effective_reverse_split_boundary,B only. The same-day filed charter amendment and exact legal effective time establish realization; future-tense wording alone does not make this merely an expected event.
CAND-1726542871695052124,permaticker:631604,ADTX,2026-06-09,twenty_one_day_crash,2026-06-23,SEC Form 8-K exhibit containing Nasdaq Hearings Panel decision,price-dislocation proxy resolved into four dated corporate events,https://www.sec.gov/Archives/edgar/data/1726711/000121390026071380/ea029578801ex99-1.htm,"ADTX's June 9 twenty-one-day return was a market outcome spanning a repeated reverse split, severe equity deficiency, distressed secured-note refinancing, management departures and a pending Nasdaq appeal. The Panel's later decision established a separate June 25 suspension date; the price row itself is not event truth.",rejected,price_proxy_control,multi_cause_price_dislocation_replaced_by_dated_primary_events,0,0,0,3,0,-3,0,rejected,rejected_price_proxy_with_primary_event_recovery,"Reject the return endpoint as a hard event label. Preserve the May 18 split, May 27 equity deficiency, June 3 secured refinancing and June 25 listing suspension separately."
MANUAL-SEC-ADTX-20260518-SEVENTH-ONE-FOR-27-REVERSE-SPLIT,permaticker:631604,ADTX,2026-05-18,seventh_one_for_27_compliance_reverse_split,2026-05-14,SEC Form 8-K,filed one-for-27 reverse split effective for May 18 trading,https://www.sec.gov/Archives/edgar/data/1726711/000121390026057811/ea0290707-8k_aditxt.htm,"Aditxt filed a Delaware amendment for a one-for-27 reverse split effective May 15 and split-adjusted Nasdaq trading May 18, reducing approximately 13.77 million shares to about 510,123 while leaving authorized shares unchanged.",verified,listing_remediation,seventh_reverse_split_one_for_27_for_minimum_bid_compliance,1,1,0,3,0,-2,3,B,positive_repeated_mechanical_reverse_split_boundary,"B only. Repetition and unchanged authorized share headroom matter for review, but the split remained proportional and no same-event common issuance was established."
MANUAL-SEC-ADTX-20260527-SEVERE-EQUITY-DEFICIENCY,permaticker:631604,ADTX,2026-05-27,severe_negative_equity_and_second_Nasdaq_delisting_basis,2026-05-27,SEC Form 8-K,negative $35.17 million stockholders' equity and second Nasdaq delisting basis,https://www.sec.gov/Archives/edgar/data/1726711/000121390026062844/ea0292786-8k_aditxt.htm,"Nasdaq identified stockholders' equity of negative $35,174,386, failure of the $2.5 million equity standard and failure of both alternative standards, adding a second delisting basis to the existing minimum-bid determination.",verified,fundamental_and_listing_distress,severe_negative_equity_and_second_Nasdaq_delisting_basis,2,2,1,3,0,-1,7,A,positive_primary_fundamental_and_listing_distress,"A: the negative equity and listing consequence were explicit and current, but the appeal stayed suspension and no court insolvency or old-common terminal outcome existed on May 27."
MANUAL-SEC-ADTX-20260603-DISTRESSED-SECURED-NOTE-REFINANCING,permaticker:631604,ADTX,2026-06-03,distressed_35_percent_OID_secured_note_refinancing_with_core_subsidiary_collateral,2026-06-03,SEC Form 8-K and note exhibits,35-percent-OID secured note refinancing collateralized by the only revenue-generating subsidiary,https://www.sec.gov/Archives/edgar/data/1726711/000121390026066823/ea0293812-8k_aditxt.htm,"Aditxt and Ignite rolled March and April notes into a new jointly owed senior secured series, added about $725,000 of cash, priced the notes at approximately $650 per $1,000 principal, pledged substantially all Ignite assets and equity, and set November 30 maturity.",verified,liquidity_and_financing_risk,distressed_35_percent_OID_secured_note_refinancing_with_core_subsidiary_collateral,2,2,1,3,0,-1,7,A,positive_realized_distressed_secured_refinancing,"A: the cash need, discount, short maturity and core collateral are realized distress facts. No default on the new notes, court process, common conversion or terminal equity treatment was established, so A++ and S are prohibited."
MANUAL-NASDAQ-ADTX-20260625-TRADING-SUSPENSION,permaticker:631604,ADTX,2026-06-25,Nasdaq_panel_denial_and_trading_suspension_after_repeated_failed_remediation,2026-06-23,SEC Form 8-K exhibit containing Nasdaq Hearings Panel decision,appeal denied and Nasdaq trading suspension effective June 25,https://www.sec.gov/Archives/edgar/data/1726711/000121390026071380/ea029578801ex99-1.htm,"The Nasdaq Hearings Panel denied continued listing after seven reverse splits, persistent bid-price failure, negative equity and a non-compelling compliance plan; ADTX trading was ordered suspended at the June 25 open.",verified,delisting_or_suspension,Nasdaq_panel_denial_and_trading_suspension_after_repeated_failed_remediation,2,2,0,3,0,-1,6,A,positive_forced_listing_access_loss,"A: the national-market access loss was final at the Panel level and date-specific, but it did not itself establish company death, old-common cancellation or zero recovery."
